system_utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,env_name,env_name_mod,SI_beta,learning_beta,fairness_type,tag,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,split,learn_fairness,learn_utility,multi_head,phased_training,phase_length,observation_space
75.19999999999996,-0.79960019990005,0.0,67.19999999999996,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,50.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/50.0/1711160425,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
98.39999999999998,-0.7604197901049475,0.0,90.79200000000003,0.15216000000000005,False,True,False,False,True,True,WarmStart,,0,50.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/50.0/1711160587,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
76.99999999999989,-0.544727636181909,0.0,76.99999999999989,0.10899999999999999,False,True,False,False,True,True,WarmStart,,0,0.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/0.0/1711181801,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
95.2,-0.5181409295352324,0.0,95.2,0.10367999999999998,False,True,False,False,True,True,WarmStart,,0,0.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.0/1711181801,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
63.799999999999926,-0.4055972013993005,0.0,63.79918839999992,0.08116000000000004,False,True,False,False,True,True,WarmStart,,0,0.01,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/0.01/1711182251,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
97.2,-0.702848575712144,0.01,97.19718720000003,0.14064000000000002,False,True,False,False,True,True,WarmStart,,0,0.02,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/0.02/1711182713,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
91.0,-0.4377811094452776,0.01,90.999124,0.08760000000000004,False,True,False,False,True,True,WarmStart,,0,0.01,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.01/1711182551,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
84.80000000000001,-0.33503248375812084,0.0,84.79664799999999,0.06703999999999999,False,True,False,False,True,True,WarmStart,,0,0.05,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/0.05/1711183172,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
96.39999999999998,-0.6304847576211895,0.0,96.387384,0.12616000000000002,False,True,False,False,True,True,WarmStart,,0,0.1,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/0.1/1711183628,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
98.0,-0.7216391804097952,0.01,97.997112,0.14440000000000006,False,True,False,False,True,True,WarmStart,,0,0.02,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.02/1711183332,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
81.20000000000002,-0.1261369315342329,0.02,81.194952,0.02524,False,True,False,False,True,True,WarmStart,,0,0.2,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/0.2/1711184073,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
89.80000000000001,-0.4651674162918541,0.04,89.79534600000001,0.09308,False,True,False,False,True,True,WarmStart,,0,0.05,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.05/1711184094,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
89.2,-0.45057471264367827,0.03,89.15492,0.09016000000000002,False,True,False,False,True,True,WarmStart,,0,0.5,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/0.5/1711184516,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
90.60000000000002,-0.28245877061469266,0.0,90.54348000000002,0.05652000000000001,False,True,False,False,True,True,WarmStart,,0,1.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/1.0/1711184964,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
99.568,-0.7605637181409298,0.0,99.55278112,0.15218880000000004,False,True,False,False,True,True,WarmStart,,0,0.1,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.1/1711184831,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
92.00000000000001,-0.31984007996002006,0.0,91.87200000000003,0.06400000000000002,False,True,False,False,True,True,WarmStart,,0,2.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/2.0/1711185428,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
66.192,-0.0467126436781609,0.0068000000000000005,66.19013056,0.009347199999999998,False,True,False,False,True,True,WarmStart,,0,0.2,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.2/1711185540,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
100.0,-0.7996001999000503,0.0,99.2,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,5.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/5.0/1711185876,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
94.44800000000001,-0.5231464267866065,0.0044,93.40118400000001,0.10468159999999999,False,True,False,False,True,True,WarmStart,,0,10.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/10.0/1711186309,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
89.22399999999998,-0.2859610194902549,0.0,89.1953896,0.0572208,False,True,False,False,True,True,WarmStart,,0,0.5,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.5/1711186259,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
99.73200000000001,-0.779810094952524,0.0,96.61119999999997,0.15604000000000004,False,True,False,False,True,True,WarmStart,,0,20.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/20.0/1711186764,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
98.0,-0.6670664667666165,0.0,97.86651999999998,0.13348,False,True,False,False,True,True,WarmStart,,0,1.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/1.0/1711186976,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
90.80000000000001,-0.31143866733972736,0.0,87.71519999999998,0.061695999999999994,False,True,False,False,True,True,WarmStart,,0,50.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/Joint/50.0/1711187237,20,0.0003,250000,20,20,20,10,20,0.98,,,,False,True,True,False,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
96.71600000000001,-0.7331894052973514,0.0,96.42257760000001,0.14671120000000004,False,True,False,False,True,True,WarmStart,,0,2.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/2.0/1711187681,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
22.199999999999967,-0.6494752623688156,0.0,21.550199999999965,0.12995999999999996,False,True,False,False,True,True,WarmStart,,0,5.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/5.0/1711188376,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
100.0,-0.7996001999000503,0.0,98.39999999999998,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,10.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/10.0/1711189041,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
100.0,-0.7996001999000503,0.0,96.8,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,20.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/20.0/1711189734,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
100.0,-0.7996001999000503,0.0,92.0,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,50.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/50.0/1711190417,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
