,utility,fairness,min_utility,objective,variance,beta,base_beta
138,1193.32,-197.67511286970603,0.16,953.318532,24000.146800000002,0.01,0.09999999999999998
139,1178.44,-191.28292318911107,0.78,712.0685520000001,23318.572399999997,0.02,0.09999999999999998
140,1189.76,-197.2055358544563,0.08,474.88699999999994,23829.1,0.03,0.09999999999999998
141,1153.52,-188.0702996741594,0.82,244.19478399999997,22733.130400000002,0.04,0.09999999999999998
142,1149.56,-183.14212278568863,0.6,50.592039999999955,21979.359200000003,0.04999999999999999,0.09999999999999998
143,1158.36,-183.17629636193752,0.7,-164.89509599999994,22054.251599999992,0.06,0.09999999999999998
144,1109.66,-163.26479519212597,2.42,-254.36981400000008,19486.1402,0.07,0.09999999999999998
145,1118.84,-162.96991562842334,1.94,-426.04208,19311.026,0.08,0.09999999999999998
146,1091.6,-156.38969892391552,3.44,-544.22884,18175.876,0.08999999999999998,0.09999999999999998
147,1094.88,-157.23034643123663,1.66,-723.6766800000001,18185.5668,0.09999999999999998,0.09999999999999998
148,974.46,-102.27778910276456,9.68,-1276.1871600000002,11253.2358,0.19999999999999996,0.09999999999999998
149,859.1,-58.65032187728954,20.4,-943.1151400000003,6007.3838,0.30000000000000004,0.09999999999999998
150,765.94,-35.07707539790035,30.94,-576.0189600000001,3354.8974000000003,0.3999999999999999,0.09999999999999998
151,724.92,-8.787049022550315,52.84,367.3075999999999,715.2248,0.5,0.09999999999999998
152,712.2,-2.5672209450059413,58.64,612.50808,166.1532,0.6000000000000001,0.09999999999999998
153,741.36,-0.9102214859872853,68.7,697.5794799999999,62.54359999999999,0.7000000000000002,0.09999999999999998
154,733.76,-0.726371057131119,69.1,692.7718400000001,51.23519999999999,0.7999999999999998,0.09999999999999998
155,646.22,-0.4387066137751517,60.26,624.2385800000001,24.423799999999996,0.9,0.09999999999999998
156,611.44,-0.30438490843022953,57.08,593.4132,18.0268,1.0,0.09999999999999998
157,446.2,-0.3286246964795425,41.6,416.12800000000004,15.036000000000001,2.0,0.09999999999999998
158,372.52,-0.11726923720236371,35.46,350.40200000000004,4.4236,5.0,0.09999999999999998
159,343.3,-0.20526235761486922,31.94,277.166,6.6133999999999995,10.0,0.09999999999999998
160,1236.86,-251.72671579678018,0.0,1236.86,31140.126200000002,0.0,0.19999999999999996
161,1220.0,-239.3941654065385,0.04,1190.4630524,29536.9476,0.001,0.19999999999999996
162,1235.96,-241.56782112964046,0.0,1176.2278888000003,29866.0556,0.002,0.19999999999999996
163,1236.68,-245.9296027545415,0.0,1145.4385280000001,30413.824000000004,0.003,0.19999999999999996
164,1220.86,-238.86591680390563,0.26,1102.9288728000001,29482.7818,0.004,0.19999999999999996
165,1226.58,-235.04763507406744,0.16,1080.782821,29159.4358,0.005,0.19999999999999996
166,1235.44,-241.15549238458993,0.02,1055.7411447999998,29949.8092,0.006,0.19999999999999996
167,1234.16,-238.79317932808343,0.0,1027.1167103999999,29577.6128,0.007000000000000001,0.19999999999999996
168,1250.68,-246.4832216526932,0.0,1004.0576159999999,30827.798,0.008,0.19999999999999996
169,1235.46,-245.58593702583724,0.0,962.3457209999998,30346.031000000003,0.009000000000000001,0.19999999999999996
170,1236.4,-244.5555669704024,0.0,933.790788,30260.921199999997,0.01,0.19999999999999996
171,1228.76,-238.24397776204535,0.26,642.381416,29318.9292,0.02,0.19999999999999996
172,1228.24,-237.50677898167942,0.28,348.42426400000005,29327.1912,0.03,0.19999999999999996
173,1223.66,-237.62526625542824,0.3,56.56669599999996,29177.332599999998,0.04,0.19999999999999996
174,1193.0,-223.2219007288902,1.2,-169.3898000000001,27247.796000000002,0.04999999999999999,0.19999999999999996
175,1216.54,-232.26210531880474,0.62,-498.8068999999999,28589.115,0.06,0.19999999999999996
176,1197.88,-226.29873175685924,1.12,-721.6158720000001,27421.369600000005,0.07,0.19999999999999996
177,1153.1,-213.72260176296,2.58,-857.565136,25133.3142,0.08,0.19999999999999996
178,1141.88,-209.17073768749265,2.46,-1067.8853199999999,24552.947999999993,0.08999999999999998,0.19999999999999996
179,1127.08,-203.3820623825593,3.58,-1206.85324,23339.3324,0.09999999999999998,0.19999999999999996
180,914.5,-126.32102486155118,12.34,-1411.7162799999996,11631.081400000001,0.19999999999999996,0.19999999999999996
181,839.72,-85.50977122919895,19.16,-1340.1254800000004,7266.151599999999,0.30000000000000004,0.19999999999999996
182,791.1,-65.3198684519505,20.8,-1341.9692000000002,5332.672999999999,0.3999999999999999,0.19999999999999996
183,752.1,-56.05123392143626,23.38,-1488.2521,4480.7042,0.5,0.19999999999999996
184,761.26,-55.651715689272294,22.38,-1892.1971600000004,4422.4286,0.6000000000000001,0.19999999999999996
185,791.04,-53.82882288467968,25.84,-2285.98192,4395.7456,0.7000000000000002,0.19999999999999996
186,742.22,-49.208990322079856,24.42,-2272.93152,3768.9393999999993,0.7999999999999998,0.19999999999999996
187,689.92,-47.76255166242584,21.42,-2391.0960800000003,3423.3512,0.9,0.19999999999999996
188,626.78,-43.432853817672076,19.04,-2306.3698,2933.1498000000006,1.0,0.19999999999999996
189,401.1,-25.383846143149018,10.28,-1754.8763999999996,1077.9882,2.0,0.19999999999999996
190,126.6,-4.902401049202339,4.48,-274.78000000000003,80.27600000000001,5.0,0.19999999999999996
191,42.52,-2.760906751264434,1.5,-90.27199999999998,13.279199999999998,10.0,0.19999999999999996
192,1243.56,-281.4840596161422,0.04,1243.56,35034.9044,0.0,0.5
193,1243.86,-283.0528229747925,0.0,1208.6294386,35230.5614,0.001,0.5
194,1237.24,-277.6394237501798,0.78,1167.9297136,34655.1432,0.002,0.5
195,1250.9,-284.0579068528994,0.02,1144.2086642,35563.778600000005,0.003,0.5
196,1231.06,-277.8851348000973,0.32,1093.6235031999997,34359.124200000006,0.004,0.5
197,1225.58,-270.09565220336987,1.14,1058.163001,33483.39979999999,0.005,0.5
198,1235.06,-275.5905214910899,0.56,1029.7596812,34216.7198,0.006,0.5
199,1235.12,-276.7507498076024,0.34,994.7149764000001,34343.5748,0.007000000000000001,0.5
200,1231.22,-275.70135887743197,0.28,958.7689456,34056.3818,0.008,0.5
201,1231.84,-277.5835687847805,0.48,921.3267087999999,34501.476800000004,0.009000000000000001,0.5
202,1232.48,-279.3631398670783,0.14,887.8053,34467.469999999994,0.01,0.5
203,1237.72,-277.05250757447203,0.82,547.202616,34525.8692,0.02,0.5
204,1246.62,-283.61338477524765,0.06,184.43364600000004,35406.2118,0.03,0.5
205,1201.82,-262.63072726892614,1.44,-75.92300000000006,31943.575,0.04,0.5
206,1182.6,-257.41726132830377,1.42,-362.65008,30905.001600000003,0.04999999999999999,0.5
207,1183.08,-257.44249175100185,1.1,-659.5987439999999,30711.31239999999,0.06,0.5
208,1141.54,-246.48746823546466,1.76,-851.7062900000003,28474.947,0.07,0.5
209,1115.68,-235.82150623517623,2.06,-1011.932832,26595.1604,0.08,0.5
210,1091.46,-230.9871065123007,1.48,-1217.6616659999997,25656.907399999996,0.08999999999999998,0.5
211,1131.28,-240.69311160128547,1.84,-1621.8032799999999,27530.832800000004,0.09999999999999998,0.5
212,903.38,-131.73511923087065,9.8,-1495.80588,11995.9294,0.19999999999999996,0.5
213,844.6,-69.46789496376026,23.58,-907.6839200000004,5840.9464,0.30000000000000004,0.5
214,807.46,-45.940435389347485,29.52,-669.5052000000001,3692.4130000000005,0.3999999999999999,0.5
215,831.24,-25.344866645779835,43.96,-204.8768,2072.2336,0.5,0.5
216,852.4,-19.483978936915555,47.32,-137.47832000000014,1649.7972,0.6000000000000001,0.5
217,856.92,-16.228226088452733,51.98,-102.95556000000006,1371.2507999999998,0.7000000000000002,0.5
218,864.82,-15.093034596768907,55.48,-163.99072000000004,1286.0134,0.7999999999999998,0.5
219,869.44,-11.623258130369175,58.52,-30.683480000000053,1000.1371999999999,0.9,0.5
220,884.66,-10.608166813307978,63.44,-39.90699999999999,924.5669999999998,1.0,0.5
221,950.92,-0.7062789187524052,82.0,817.3848000000002,66.7676,2.0,0.5
222,827.48,-0.1505769842901886,75.42,768.9579999999999,11.704399999999998,5.0,0.5
223,662.7,-0.10424493949291297,61.12,597.498,6.5202,10.0,0.5
224,1246.0,-288.7684463118516,0.12,1246.0,36002.9824,0.0,0.7000000000000002
225,1250.22,-288.38122909565027,0.0,1214.1547814,36065.2186,0.001,0.7000000000000002
226,1249.14,-289.61539500770436,0.26,1176.7449691999998,36197.515400000004,0.002,0.7000000000000002
227,1240.76,-287.5699949318561,0.1,1133.6555180000003,35701.494000000006,0.003,0.7000000000000002
